id,distance,from_node_code,from_node_id,from_node_type,time,to_node_code,to_node_id,to_node_type
241383,45753,C59,59,CUSTOMER,4119,D36,36,DEPOT
241384,45509,C60,60,CUSTOMER,4127,D36,36,DEPOT
241386,43973,C62,62,CUSTOMER,3697,D36,36,DEPOT
241387,48059,C63,63,CUSTOMER,4198,D36,36,DEPOT
241388,46263,C64,64,CUSTOMER,3933,D36,36,DEPOT
241389,45474,C65,65,CUSTOMER,4048,D36,36,DEPOT
241390,48387,C66,66,CUSTOMER,4142,D36,36,DEPOT
241391,71031,C67,67,CUSTOMER,4265,D36,36,DEPOT
241392,65884,C68,68,CUSTOMER,4297,D36,36,DEPOT
241393,46352,C69,69,CUSTOMER,3914,D36,36,DEPOT
241394,38220,C70,70,CUSTOMER,3024,D36,36,DEPOT
241395,67023,C71,71,CUSTOMER,3958,D36,36,DEPOT
241396,48217,C72,72,CUSTOMER,4005,D36,36,DEPOT
241397,48042,C73,73,CUSTOMER,4235,D36,36,DEPOT
241398,39676,C74,74,CUSTOMER,3171,D36,36,DEPOT
241399,46366,C75,75,CUSTOMER,3886,D36,36,DEPOT
241400,27819,D34,34,DEPOT,2368,C126,126,CUSTOMER
241401,26585,D34,34,DEPOT,2362,C127,127,CUSTOMER
241402,26491,D34,34,DEPOT,2286,C128,128,CUSTOMER
241403,26512,D34,34,DEPOT,2350,C129,129,CUSTOMER
241404,27005,D34,34,DEPOT,2481,C130,130,CUSTOMER
241405,23526,D34,34,DEPOT,1780,C131,131,CUSTOMER
241406,23432,D34,34,DEPOT,1795,C132,132,CUSTOMER
241407,27174,D34,34,DEPOT,2354,C133,133,CUSTOMER
241408,26238,D34,34,DEPOT,2206,C134,134,CUSTOMER
241409,22553,D34,34,DEPOT,1631,C135,135,CUSTOMER
241410,22482,D34,34,DEPOT,1640,C136,136,CUSTOMER
241411,25223,D34,34,DEPOT,2162,C137,137,CUSTOMER
241475,53165,D37,37,DEPOT,3811,C51,51,CUSTOMER
241476,41306,D37,37,DEPOT,3115,C52,52,CUSTOMER
241477,52308,D37,37,DEPOT,3645,C53,53,CUSTOMER
241478,34130,D37,37,DEPOT,3589,C54,54,CUSTOMER
241479,33860,D37,37,DEPOT,3554,C55,55,CUSTOMER
241480,34683,D37,37,DEPOT,3757,C56,56,CUSTOMER
241481,52708,D37,37,DEPOT,3777,C57,57,CUSTOMER
241482,51555,D37,37,DEPOT,3618,C58,58,CUSTOMER
241483,42954,D37,37,DEPOT,3582,C59,59,CUSTOMER
241484,34528,D37,37,DEPOT,3653,C60,60,CUSTOMER
241486,56051,D37,37,DEPOT,3920,C62,62,CUSTOMER
241487,50522,D37,37,DEPOT,3489,C63,63,CUSTOMER
241488,51621,D37,37,DEPOT,3614,C64,64,CUSTOMER
241489,40765,D37,37,DEPOT,3074,C65,65,CUSTOMER
241490,54742,D37,37,DEPOT,3777,C66,66,CUSTOMER
241491,49461,D37,37,DEPOT,3347,C67,67,CUSTOMER
241492,32490,D37,37,DEPOT,3405,C68,68,CUSTOMER
241493,51921,D37,37,DEPOT,3720,C69,69,CUSTOMER
241494,43289,D37,37,DEPOT,3775,C70,70,CUSTOMER
241495,45095,D37,37,DEPOT,3066,C71,71,CUSTOMER
241496,51763,D37,37,DEPOT,3570,C72,72,CUSTOMER
241497,49846,D37,37,DEPOT,3350,C73,73,CUSTOMER
241498,44286,D37,37,DEPOT,3886,C74,74,CUSTOMER
241499,57945,D37,37,DEPOT,3925,C75,75,CUSTOMER
241525,32927,C76,76,CUSTOMER,2933,D35,35,DEPOT
241526,41165,C77,77,CUSTOMER,3701,D35,35,DEPOT
241527,40418,C78,78,CUSTOMER,3554,D35,35,DEPOT
241528,37363,C79,79,CUSTOMER,3112,D35,35,DEPOT
241529,44457,C80,80,CUSTOMER,3764,D35,35,DEPOT
241530,35613,C81,81,CUSTOMER,2993,D35,35,DEPOT
241531,36814,C82,82,CUSTOMER,3301,D35,35,DEPOT
241532,40252,C83,83,CUSTOMER,3702,D35,35,DEPOT
241533,45914,C84,84,CUSTOMER,3674,D35,35,DEPOT
241534,32182,C85,85,CUSTOMER,2773,D35,35,DEPOT
241535,40135,C86,86,CUSTOMER,3552,D35,35,DEPOT
241542,38152,C93,93,CUSTOMER,3492,D35,35,DEPOT
241543,38860,C94,94,CUSTOMER,3714,D35,35,DEPOT
241544,39497,C95,95,CUSTOMER,3628,D35,35,DEPOT
241545,37916,C96,96,CUSTOMER,3462,D35,35,DEPOT
241547,37593,C98,98,CUSTOMER,3368,D35,35,DEPOT
241560,12849,C361,361,CUSTOMER,1477,D32,32,DEPOT
241561,12100,C362,362,CUSTOMER,1356,D32,32,DEPOT
241562,12534,C363,363,CUSTOMER,1350,D32,32,DEPOT
241563,7677,C364,364,CUSTOMER,1216,D32,32,DEPOT
241565,5480,C366,366,CUSTOMER,872,D32,32,DEPOT
241575,49073,D36,36,DEPOT,4375,C76,76,CUSTOMER
241576,70448,D36,36,DEPOT,4448,C77,77,CUSTOMER
241577,49353,D36,36,DEPOT,4538,C78,78,CUSTOMER
241578,55425,D36,36,DEPOT,3141,C79,79,CUSTOMER
241579,61519,D36,36,DEPOT,3881,C80,80,CUSTOMER
241580,47477,D36,36,DEPOT,4228,C81,81,CUSTOMER
241581,45674,D36,36,DEPOT,4093,C82,82,CUSTOMER
241582,61512,D36,36,DEPOT,3810,C83,83,CUSTOMER
241583,59537,D36,36,DEPOT,3401,C84,84,CUSTOMER
241584,48103,D36,36,DEPOT,4159,C85,85,CUSTOMER
241585,68565,D36,36,DEPOT,4291,C86,86,CUSTOMER
241592,63301,D36,36,DEPOT,4152,C93,93,CUSTOMER
241593,64250,D36,36,DEPOT,4425,C94,94,CUSTOMER
241594,62443,D36,36,DEPOT,3976,C95,95,CUSTOMER
241595,46035,D36,36,DEPOT,4360,C96,96,CUSTOMER
241597,45290,D36,36,DEPOT,4245,C98,98,CUSTOMER
241600,25450,C126,126,CUSTOMER,2151,D34,34,DEPOT
241601,23935,C127,127,CUSTOMER,2053,D34,34,DEPOT
241602,23923,C128,128,CUSTOMER,2017,D34,34,DEPOT
241603,24419,C129,129,CUSTOMER,2160,D34,34,DEPOT
241604,25108,C130,130,CUSTOMER,2258,D34,34,DEPOT
241605,21349,C131,131,CUSTOMER,1533,D34,34,DEPOT
241606,21810,C132,132,CUSTOMER,1646,D34,34,DEPOT
241607,25119,C133,133,CUSTOMER,2265,D34,34,DEPOT
241608,24006,C134,134,CUSTOMER,2005,D34,34,DEPOT
241609,20366,C135,135,CUSTOMER,1413,D34,34,DEPOT
241610,20374,C136,136,CUSTOMER,1437,D34,34,DEPOT
241611,23329,C137,137,CUSTOMER,1949,D34,34,DEPOT
241675,35832,C51,51,CUSTOMER,3915,D37,37,DEPOT
241676,30935,C52,52,CUSTOMER,3180,D37,37,DEPOT
241677,41759,C53,53,CUSTOMER,3710,D37,37,DEPOT
241678,34056,C54,54,CUSTOMER,3554,D37,37,DEPOT
241679,34730,C55,55,CUSTOMER,3672,D37,37,DEPOT
241680,34965,C56,56,CUSTOMER,3732,D37,37,DEPOT
241681,43070,C57,57,CUSTOMER,3900,D37,37,DEPOT
241682,41567,C58,58,CUSTOMER,3743,D37,37,DEPOT
241683,33213,C59,59,CUSTOMER,3550,D37,37,DEPOT
241684,34884,C60,60,CUSTOMER,3646,D37,37,DEPOT
241686,46174,C62,62,CUSTOMER,3965,D37,37,DEPOT
241687,40049,C63,63,CUSTOMER,3539,D37,37,DEPOT
241688,41413,C64,64,CUSTOMER,3673,D37,37,DEPOT
241689,30582,C65,65,CUSTOMER,3118,D37,37,DEPOT
241690,45168,C66,66,CUSTOMER,3862,D37,37,DEPOT
241691,39384,C67,67,CUSTOMER,3446,D37,37,DEPOT
241692,33245,C68,68,CUSTOMER,3461,D37,37,DEPOT
241693,42159,C69,69,CUSTOMER,3836,D37,37,DEPOT
241694,42068,C70,70,CUSTOMER,3529,D37,37,DEPOT
241695,35375,C71,71,CUSTOMER,3139,D37,37,DEPOT
241696,42380,C72,72,CUSTOMER,3727,D37,37,DEPOT
241697,40314,C73,73,CUSTOMER,3478,D37,37,DEPOT
241698,43525,C74,74,CUSTOMER,3676,D37,37,DEPOT
241699,45909,C75,75,CUSTOMER,3847,D37,37,DEPOT
241720,46959,D35,35,DEPOT,3746,C101,101,CUSTOMER
241723,30214,D35,35,DEPOT,2570,C102,102,CUSTOMER
241725,47079,D35,35,DEPOT,3653,C103,103,CUSTOMER
241733,49276,D35,35,DEPOT,4098,C109,109,CUSTOMER
241734,68961,D35,35,DEPOT,5724,C110,110,CUSTOMER
241735,71583,D35,35,DEPOT,5725,C111,111,CUSTOMER
241741,46981,D35,35,DEPOT,3643,C117,117,CUSTOMER
241743,35196,D35,35,DEPOT,2961,C119,119,CUSTOMER
241744,29253,D35,35,DEPOT,2396,C120,120,CUSTOMER
241745,31407,D35,35,DEPOT,2417,C121,121,CUSTOMER
241746,32967,D35,35,DEPOT,2648,C122,122,CUSTOMER
241747,38991,D35,35,DEPOT,3242,C123,123,CUSTOMER
241748,38465,D35,35,DEPOT,3144,C124,124,CUSTOMER
241749,39878,D35,35,DEPOT,3079,C125,125,CUSTOMER
241775,48948,C76,76,CUSTOMER,4268,D36,36,DEPOT
241776,71117,C77,77,CUSTOMER,4524,D36,36,DEPOT
241777,47169,C78,78,CUSTOMER,4216,D36,36,DEPOT
241778,56610,C79,79,CUSTOMER,3233,D36,36,DEPOT
241779,62318,C80,80,CUSTOMER,3796,D36,36,DEPOT
241780,47145,C81,81,CUSTOMER,4023,D36,36,DEPOT
241781,43938,C82,82,CUSTOMER,3854,D36,36,DEPOT
241782,63258,C83,83,CUSTOMER,3872,D36,36,DEPOT
241783,60770,C84,84,CUSTOMER,3615,D36,36,DEPOT
241784,46722,C85,85,CUSTOMER,4034,D36,36,DEPOT
241785,69306,C86,86,CUSTOMER,4287,D36,36,DEPOT
241792,45276,C93,93,CUSTOMER,4045,D36,36,DEPOT
241793,45983,C94,94,CUSTOMER,4267,D36,36,DEPOT
241794,63976,C95,95,CUSTOMER,4050,D36,36,DEPOT
241795,45040,C96,96,CUSTOMER,4015,D36,36,DEPOT
241797,44717,C98,98,CUSTOMER,3922,D36,36,DEPOT
241875,56536,D37,37,DEPOT,4039,C76,76,CUSTOMER
241876,49305,D37,37,DEPOT,3584,C77,77,CUSTOMER
241877,33973,D37,37,DEPOT,3607,C78,78,CUSTOMER
241878,25388,D37,37,DEPOT,2518,C79,79,CUSTOMER
241879,30063,D37,37,DEPOT,3041,C80,80,CUSTOMER
241880,51076,D37,37,DEPOT,3517,C81,81,CUSTOMER
241881,44252,D37,37,DEPOT,3543,C82,82,CUSTOMER
241882,30056,D37,37,DEPOT,2970,C83,83,CUSTOMER
241883,38393,D37,37,DEPOT,2537,C84,84,CUSTOMER
241884,54822,D37,37,DEPOT,3785,C85,85,CUSTOMER
241885,47422,D37,37,DEPOT,3427,C86,86,CUSTOMER
241892,42032,D37,37,DEPOT,3263,C93,93,CUSTOMER
241893,32795,D37,37,DEPOT,3585,C94,94,CUSTOMER
241894,30988,D37,37,DEPOT,3136,C95,95,CUSTOMER
241895,42035,D37,37,DEPOT,3288,C96,96,CUSTOMER
241897,41318,D37,37,DEPOT,3173,C98,98,CUSTOMER
241925,46118,C101,101,CUSTOMER,3866,D35,35,DEPOT
241926,31194,C102,102,CUSTOMER,2498,D35,35,DEPOT
241927,42655,C103,103,CUSTOMER,3981,D35,35,DEPOT
241933,49020,C109,109,CUSTOMER,4448,D35,35,DEPOT
241934,63558,C110,110,CUSTOMER,6194,D35,35,DEPOT
241935,71147,C111,111,CUSTOMER,6074,D35,35,DEPOT
241941,47325,C117,117,CUSTOMER,3971,D35,35,DEPOT
241943,34588,C119,119,CUSTOMER,2939,D35,35,DEPOT
241944,32590,C120,120,CUSTOMER,2670,D35,35,DEPOT
241945,31422,C121,121,CUSTOMER,2600,D35,35,DEPOT
241946,33125,C122,122,CUSTOMER,2947,D35,35,DEPOT
241947,38060,C123,123,CUSTOMER,3404,D35,35,DEPOT
241948,37609,C124,124,CUSTOMER,3339,D35,35,DEPOT
241949,39704,C125,125,CUSTOMER,3443,D35,35,DEPOT
241975,55149,D36,36,DEPOT,3171,C101,101,CUSTOMER
241976,72594,D36,36,DEPOT,5815,C102,102,CUSTOMER
241977,65998,D36,36,DEPOT,4235,C103,103,CUSTOMER
241983,78202,D36,36,DEPOT,5235,C109,109,CUSTOMER
241984,100240,D36,36,DEPOT,6829,C110,110,CUSTOMER
241985,102862,D36,36,DEPOT,6829,C111,111,CUSTOMER
241991,57091,D36,36,DEPOT,3167,C117,117,CUSTOMER
241993,42708,D36,36,DEPOT,3870,C119,119,CUSTOMER
241994,39896,D36,36,DEPOT,3358,C120,120,CUSTOMER
241995,38919,D36,36,DEPOT,3326,C121,121,CUSTOMER
241996,43583,D36,36,DEPOT,3729,C122,122,CUSTOMER
241997,48430,D36,36,DEPOT,4380,C123,123,CUSTOMER
241998,47904,D36,36,DEPOT,4282,C124,124,CUSTOMER
241999,71963,D36,36,DEPOT,4371,C125,125,CUSTOMER
242075,46252,C76,76,CUSTOMER,4013,D37,37,DEPOT
242076,39469,C77,77,CUSTOMER,3705,D37,37,DEPOT
242077,34639,C78,78,CUSTOMER,3667,D37,37,DEPOT
242078,26376,C79,79,CUSTOMER,2650,D37,37,DEPOT
242079,29679,C80,80,CUSTOMER,2961,D37,37,DEPOT
242080,41073,C81,81,CUSTOMER,3604,D37,37,DEPOT
242081,32885,C82,82,CUSTOMER,3471,D37,37,DEPOT
242082,30619,C83,83,CUSTOMER,3037,D37,37,DEPOT
242083,29122,C84,84,CUSTOMER,2796,D37,37,DEPOT
242084,43082,C85,85,CUSTOMER,3931,D37,37,DEPOT
242085,34012,C86,86,CUSTOMER,3500,D37,37,DEPOT
242092,30501,C93,93,CUSTOMER,3131,D37,37,DEPOT
242093,34017,C94,94,CUSTOMER,3539,D37,37,DEPOT
242094,31337,C95,95,CUSTOMER,3214,D37,37,DEPOT
242095,31892,C96,96,CUSTOMER,3327,D37,37,DEPOT
242097,30923,C98,98,CUSTOMER,3167,D37,37,DEPOT
242125,41920,D35,35,DEPOT,3316,C126,126,CUSTOMER
242126,41147,D35,35,DEPOT,3304,C127,127,CUSTOMER
242127,40594,D35,35,DEPOT,3495,C128,128,CUSTOMER
242128,41053,D35,35,DEPOT,3294,C129,129,CUSTOMER
242129,41546,D35,35,DEPOT,3425,C130,130,CUSTOMER
242130,37629,D35,35,DEPOT,2989,C131,131,CUSTOMER
242131,37534,D35,35,DEPOT,3004,C132,132,CUSTOMER
242132,36457,D35,35,DEPOT,3230,C133,133,CUSTOMER
242133,35793,D35,35,DEPOT,3112,C134,134,CUSTOMER
242134,34587,D35,35,DEPOT,2719,C135,135,CUSTOMER
242135,36584,D35,35,DEPOT,2849,C136,136,CUSTOMER
242136,39325,D35,35,DEPOT,3111,C137,137,CUSTOMER
242175,57186,C101,101,CUSTOMER,3270,D36,36,DEPOT
242176,66504,C102,102,CUSTOMER,5863,D36,36,DEPOT
242177,68426,C103,103,CUSTOMER,4230,D36,36,DEPOT
242183,78972,C109,109,CUSTOMER,5272,D36,36,DEPOT
242184,100950,C110,110,CUSTOMER,6854,D36,36,DEPOT
242185,103603,C111,111,CUSTOMER,6834,D36,36,DEPOT
242191,57883,C117,117,CUSTOMER,3296,D36,36,DEPOT
242193,41712,C119,119,CUSTOMER,3492,D36,36,DEPOT
242194,39714,C120,120,CUSTOMER,3223,D36,36,DEPOT
242195,38546,C121,121,CUSTOMER,3153,D36,36,DEPOT
242196,43231,C122,122,CUSTOMER,3525,D36,36,DEPOT
242197,47210,C123,123,CUSTOMER,4145,D36,36,DEPOT
242198,47554,C124,124,CUSTOMER,4098,D36,36,DEPOT
242199,48903,C125,125,CUSTOMER,4432,D36,36,DEPOT
242275,18633,D37,37,DEPOT,1794,C101,101,CUSTOMER
242276,88580,D37,37,DEPOT,6472,C102,102,CUSTOMER
242277,44855,D37,37,DEPOT,3371,C103,103,CUSTOMER
242283,57058,D37,37,DEPOT,4372,C109,109,CUSTOMER
242284,79097,D37,37,DEPOT,5965,C110,110,CUSTOMER
242285,81719,D37,37,DEPOT,5966,C111,111,CUSTOMER
242291,30099,D37,37,DEPOT,1992,C117,117,CUSTOMER
242293,42730,D37,37,DEPOT,3251,C119,119,CUSTOMER
242294,43738,D37,37,DEPOT,3739,C120,120,CUSTOMER
242295,42761,D37,37,DEPOT,3707,C121,121,CUSTOMER
242296,46361,D37,37,DEPOT,3857,C122,122,CUSTOMER
242297,35021,D37,37,DEPOT,3771,C123,123,CUSTOMER
242298,51295,D37,37,DEPOT,3633,C124,124,CUSTOMER
242299,50819,D37,37,DEPOT,3507,C125,125,CUSTOMER
242325,40899,C126,126,CUSTOMER,3585,D35,35,DEPOT
242326,35957,C127,127,CUSTOMER,3545,D35,35,DEPOT
242327,39881,C128,128,CUSTOMER,3434,D35,35,DEPOT
242328,40358,C129,129,CUSTOMER,3594,D35,35,DEPOT
242329,37130,C130,130,CUSTOMER,3750,D35,35,DEPOT
242330,36744,C131,131,CUSTOMER,3136,D35,35,DEPOT
242331,37205,C132,132,CUSTOMER,3249,D35,35,DEPOT
242332,37943,C133,133,CUSTOMER,3485,D35,35,DEPOT
242333,35949,C134,134,CUSTOMER,3494,D35,35,DEPOT
242334,33925,C135,135,CUSTOMER,2959,D35,35,DEPOT
242335,35769,C136,136,CUSTOMER,3040,D35,35,DEPOT
242336,38778,C137,137,CUSTOMER,3383,D35,35,DEPOT
242375,63375,D36,36,DEPOT,4104,C126,126,CUSTOMER
242376,65137,D36,36,DEPOT,4351,C127,127,CUSTOMER
242377,65375,D36,36,DEPOT,4414,C128,128,CUSTOMER
242378,64703,D36,36,DEPOT,4323,C129,129,CUSTOMER
242379,63899,D36,36,DEPOT,4162,C130,130,CUSTOMER
242380,46152,D36,36,DEPOT,4104,C131,131,CUSTOMER
242381,46973,D36,36,DEPOT,4151,C132,132,CUSTOMER
242382,47074,D36,36,DEPOT,4311,C133,133,CUSTOMER
242383,46409,D36,36,DEPOT,4193,C134,134,CUSTOMER
242384,46636,D36,36,DEPOT,4095,C135,135,CUSTOMER
242385,47284,D36,36,DEPOT,4196,C136,136,CUSTOMER
242386,68350,D36,36,DEPOT,4304,C137,137,CUSTOMER
242450,5553,D30,30,DEPOT,945,D1,1,DEPOT
242451,7810,D30,30,DEPOT,1349,D2,2,DEPOT
242452,13721,D30,30,DEPOT,1576,D3,3,DEPOT
242453,17050,D30,30,DEPOT,2256,D4,4,DEPOT
242454,12755,D30,30,DEPOT,1664,D5,5,DEPOT
242455,26264,D30,30,DEPOT,2445,D6,6,DEPOT
242456,36840,D30,30,DEPOT,3085,D7,7,DEPOT
242457,15384,D30,30,DEPOT,2241,D8,8,DEPOT
242458,10978,D30,30,DEPOT,1818,D9,9,DEPOT
242459,13200,D30,30,DEPOT,1947,D10,10,DEPOT
242460,18943,D30,30,DEPOT,2448,D11,11,DEPOT
242461,11603,D30,30,DEPOT,1587,D12,12,DEPOT
242462,8772,D30,30,DEPOT,1487,D13,13,DEPOT
242463,10682,D30,30,DEPOT,1696,D14,14,DEPOT
242464,13766,D30,30,DEPOT,2186,D15,15,DEPOT
242465,13124,D30,30,DEPOT,2088,D16,16,DEPOT
242466,10524,D30,30,DEPOT,1476,D17,17,DEPOT
242467,17820,D30,30,DEPOT,2744,D18,18,DEPOT
242468,18862,D30,30,DEPOT,2372,D19,19,DEPOT
242469,10655,D30,30,DEPOT,1735,D20,20,DEPOT
242470,12970,D30,30,DEPOT,1976,D21,21,DEPOT
242471,20627,D30,30,DEPOT,2632,D22,22,DEPOT
242472,59315,D30,30,DEPOT,4857,D23,23,DEPOT
242473,13296,D30,30,DEPOT,2057,D24,24,DEPOT
242474,19672,D30,30,DEPOT,1990,D25,25,DEPOT
242475,20079,C101,101,CUSTOMER,2012,D37,37,DEPOT
242476,80634,C102,102,CUSTOMER,6752,D37,37,DEPOT
242477,36778,C103,103,CUSTOMER,3411,D37,37,DEPOT
242483,47325,C109,109,CUSTOMER,4453,D37,37,DEPOT
242484,69302,C110,110,CUSTOMER,6035,D37,37,DEPOT
242485,71955,C111,111,CUSTOMER,6015,D37,37,DEPOT
242491,21421,C117,117,CUSTOMER,2084,D37,37,DEPOT
242493,32513,C119,119,CUSTOMER,3412,D37,37,DEPOT
242494,43563,C120,120,CUSTOMER,3728,D37,37,DEPOT
242495,42394,C121,121,CUSTOMER,3658,D37,37,DEPOT
242496,35008,C122,122,CUSTOMER,3838,D37,37,DEPOT
242497,35357,C123,123,CUSTOMER,3743,D37,37,DEPOT
242498,35536,C124,124,CUSTOMER,3740,D37,37,DEPOT
242499,34231,C125,125,CUSTOMER,3651,D37,37,DEPOT
242575,65669,C126,126,CUSTOMER,4173,D36,36,DEPOT
242576,47190,C127,127,CUSTOMER,4191,D36,36,DEPOT
242577,48468,C128,128,CUSTOMER,4361,D36,36,DEPOT
242578,66127,C129,129,CUSTOMER,4235,D36,36,DEPOT
242579,65547,C130,130,CUSTOMER,4170,D36,36,DEPOT
242580,45883,C131,131,CUSTOMER,3861,D36,36,DEPOT
242581,47150,C132,132,CUSTOMER,4008,D36,36,DEPOT
242582,45067,C133,133,CUSTOMER,4038,D36,36,DEPOT
242583,46605,C134,134,CUSTOMER,4093,D36,36,DEPOT
242584,46351,C135,135,CUSTOMER,3907,D36,36,DEPOT
242585,46601,C136,136,CUSTOMER,3942,D36,36,DEPOT
242586,68931,C137,137,CUSTOMER,4347,D36,36,DEPOT
242636,13492,D33,33,DEPOT,1712,C262,262,CUSTOMER
242650,5131,D1,1,DEPOT,897,D30,30,DEPOT
242651,7362,D2,2,DEPOT,1278,D30,30,DEPOT
242652,13661,D3,3,DEPOT,1538,D30,30,DEPOT
242653,17008,D4,4,DEPOT,2319,D30,30,DEPOT
242654,12040,D5,5,DEPOT,1489,D30,30,DEPOT
242655,28461,D6,6,DEPOT,2665,D30,30,DEPOT
242656,36944,D7,7,DEPOT,3073,D30,30,DEPOT
242657,15560,D8,8,DEPOT,2295,D30,30,DEPOT
242658,11359,D9,9,DEPOT,1775,D30,30,DEPOT
242659,13125,D10,10,DEPOT,1970,D30,30,DEPOT
242660,24783,D11,11,DEPOT,2429,D30,30,DEPOT
242661,11846,D12,12,DEPOT,1483,D30,30,DEPOT
242662,8467,D13,13,DEPOT,1388,D30,30,DEPOT
242663,10625,D14,14,DEPOT,1698,D30,30,DEPOT
242664,16298,D15,15,DEPOT,2357,D30,30,DEPOT
242665,13414,D16,16,DEPOT,2277,D30,30,DEPOT
242666,10640,D17,17,DEPOT,1686,D30,30,DEPOT
242667,23085,D18,18,DEPOT,2871,D30,30,DEPOT
242668,18494,D19,19,DEPOT,2427,D30,30,DEPOT
242669,11324,D20,20,DEPOT,1689,D30,30,DEPOT
242670,13438,D21,21,DEPOT,2006,D30,30,DEPOT
242671,26681,D22,22,DEPOT,2550,D30,30,DEPOT
242672,58362,D23,23,DEPOT,4575,D30,30,DEPOT
242673,13312,D24,24,DEPOT,2011,D30,30,DEPOT
242674,20220,D25,25,DEPOT,2037,D30,30,DEPOT
242675,31920,D37,37,DEPOT,3265,C126,126,CUSTOMER
242676,33681,D37,37,DEPOT,3512,C127,127,CUSTOMER
242677,33919,D37,37,DEPOT,3574,C128,128,CUSTOMER
242678,33248,D37,37,DEPOT,3483,C129,129,CUSTOMER
242679,32443,D37,37,DEPOT,3322,C130,130,CUSTOMER
242680,52277,D37,37,DEPOT,3710,C131,131,CUSTOMER
242681,52182,D37,37,DEPOT,3724,C132,132,CUSTOMER
242682,43184,D37,37,DEPOT,3575,C133,133,CUSTOMER
242683,35397,D37,37,DEPOT,3845,C134,134,CUSTOMER
242684,51304,D37,37,DEPOT,3560,C135,135,CUSTOMER
242685,50765,D37,37,DEPOT,3547,C136,136,CUSTOMER
242686,47206,D37,37,DEPOT,3440,C137,137,CUSTOMER
242700,12285,D31,31,DEPOT,1583,D1,1,DEPOT
242701,6961,D31,31,DEPOT,798,D2,2,DEPOT
242702,16941,D31,31,DEPOT,1455,D3,3,DEPOT
242703,26851,D31,31,DEPOT,2271,D4,4,DEPOT
242704,2617,D31,31,DEPOT,441,D5,5,DEPOT
242705,29484,D31,31,DEPOT,2325,D6,6,DEPOT
242706,40060,D31,31,DEPOT,2965,D7,7,DEPOT
242707,11502,D31,31,DEPOT,1855,D8,8,DEPOT
242708,5442,D31,31,DEPOT,883,D9,9,DEPOT
242709,16385,D31,31,DEPOT,1986,D10,10,DEPOT
242710,28422,D31,31,DEPOT,2337,D11,11,DEPOT
242711,3970,D31,31,DEPOT,593,D12,12,DEPOT
242712,6210,D31,31,DEPOT,933,D13,13,DEPOT
242713,9257,D31,31,DEPOT,1581,D14,14,DEPOT
242714,10409,D31,31,DEPOT,1677,D15,15,DEPOT
242715,9768,D31,31,DEPOT,1579,D16,16,DEPOT
242716,13709,D31,31,DEPOT,1515,D17,17,DEPOT
242717,25578,D31,31,DEPOT,2153,D18,18,DEPOT
242718,26703,D31,31,DEPOT,2102,D19,19,DEPOT
242719,5157,D31,31,DEPOT,899,D20,20,DEPOT
242720,16155,D31,31,DEPOT,2016,D21,21,DEPOT
242721,29289,D31,31,DEPOT,2539,D22,22,DEPOT
242722,48594,D31,31,DEPOT,3633,D23,23,DEPOT
242723,16482,D31,31,DEPOT,2096,D24,24,DEPOT
242724,27187,D31,31,DEPOT,2111,D25,25,DEPOT
242836,12261,C262,262,CUSTOMER,1541,D33,33,DEPOT
242850,50766,D30,30,DEPOT,3535,D26,26,DEPOT
242851,19672,D30,30,DEPOT,1990,D27,27,DEPOT
242852,28060,D30,30,DEPOT,2507,D28,28,DEPOT
242853,85971,D30,30,DEPOT,6010,D29,29,DEPOT
242854,0,D30,30,DEPOT,0,D30,30,DEPOT
242855,33030,C126,126,CUSTOMER,3337,D37,37,DEPOT
242856,34068,C127,127,CUSTOMER,3522,D37,37,DEPOT
242857,34284,C128,128,CUSTOMER,3548,D37,37,DEPOT
242858,33488,C129,129,CUSTOMER,3399,D37,37,DEPOT
242859,32907,C130,130,CUSTOMER,3335,D37,37,DEPOT
242860,42497,C131,131,CUSTOMER,3817,D37,37,DEPOT
242861,35975,C132,132,CUSTOMER,3817,D37,37,DEPOT
242862,32980,C133,133,CUSTOMER,3510,D37,37,DEPOT
242863,33579,C134,134,CUSTOMER,3652,D37,37,DEPOT
242864,41481,C135,135,CUSTOMER,3641,D37,37,DEPOT
242865,41234,C136,136,CUSTOMER,3663,D37,37,DEPOT
242866,37283,C137,137,CUSTOMER,3528,D37,37,DEPOT
242880,12213,D1,1,DEPOT,1553,D31,31,DEPOT
242881,8730,D2,2,DEPOT,883,D31,31,DEPOT
242882,18897,D3,3,DEPOT,1552,D31,31,DEPOT
242883,27179,D4,4,DEPOT,2361,D31,31,DEPOT
242884,5577,D5,5,DEPOT,708,D31,31,DEPOT
242885,33698,D6,6,DEPOT,2679,D31,31,DEPOT
242886,42180,D7,7,DEPOT,3087,D31,31,DEPOT
242887,14430,D8,8,DEPOT,1911,D31,31,DEPOT
242888,8169,D9,9,DEPOT,1066,D31,31,DEPOT
242889,18341,D10,10,DEPOT,2139,D31,31,DEPOT
242890,26695,D11,11,DEPOT,2288,D31,31,DEPOT
242891,5554,D12,12,DEPOT,639,D31,31,DEPOT
242892,8280,D13,13,DEPOT,1016,D31,31,DEPOT
242893,12291,D14,14,DEPOT,1838,D31,31,DEPOT
242894,14653,D15,15,DEPOT,1916,D31,31,DEPOT
242895,13060,D16,16,DEPOT,1712,D31,31,DEPOT
242896,15856,D17,17,DEPOT,1855,D31,31,DEPOT
242897,24418,D18,18,DEPOT,2131,D31,31,DEPOT
